주상병코드,주상병명,진료년도,시도,시군구,연령,진료인원(명)
G47,수면장애,2021년,강원도,정선군,60대,180
G47,수면장애,2021년,강원도,정선군,70대,145
G47,수면장애,2021년,강원도,정선군,80대 이상,63
G47,수면장애,2021년,강원도,철원군,10대,
G47,수면장애,2021년,강원도,철원군,20대,31
G47,수면장애,2021년,강원도,철원군,30대,58
G47,수면장애,2021년,강원도,철원군,40대,105
G47,수면장애,2021년,강원도,철원군,50대,129
G47,수면장애,2021년,강원도,철원군,60대,207
G47,수면장애,2021년,강원도,철원군,70대,165
G47,수면장애,2021년,강원도,철원군,80대 이상,115
G47,수면장애,2021년,강원도,화천군,10대,
G47,수면장애,2021년,강원도,화천군,20대,17
G47,수면장애,2021년,강원도,화천군,30대,30
G47,수면장애,2021년,강원도,화천군,40대,35
G47,수면장애,2021년,강원도,화천군,50대,86
G47,수면장애,2021년,강원도,화천군,60대,91
G47,수면장애,2021년,강원도,화천군,70대,59
G47,수면장애,2021년,강원도,화천군,80대 이상,44
G47,수면장애,2021년,강원도,양구군,10대 미만,
G47,수면장애,2021년,강원도,양구군,10대,6
G47,수면장애,2021년,강원도,양구군,20대,26
G47,수면장애,2021년,강원도,양구군,30대,30
G47,수면장애,2021년,강원도,양구군,40대,57
G47,수면장애,2021년,강원도,양구군,50대,77
G47,수면장애,2021년,강원도,양구군,60대,82
G47,수면장애,2021년,강원도,양구군,70대,59
G47,수면장애,2021년,강원도,양구군,80대 이상,28
G47,수면장애,2021년,강원도,인제군,10대,
G47,수면장애,2021년,강원도,인제군,20대,18
G47,수면장애,2021년,강원도,인제군,30대,44
G47,수면장애,2021년,강원도,인제군,40대,64
G47,수면장애,2021년,강원도,인제군,50대,95
G47,수면장애,2021년,강원도,인제군,60대,125
G47,수면장애,2021년,강원도,인제군,70대,74
G47,수면장애,2021년,강원도,인제군,80대 이상,64
G47,수면장애,2021년,강원도,고성군,10대,
G47,수면장애,2021년,강원도,고성군,20대,11
G47,수면장애,2021년,강원도,고성군,30대,20
G47,수면장애,2021년,강원도,고성군,40대,32
G47,수면장애,2021년,강원도,고성군,50대,47
G47,수면장애,2021년,강원도,고성군,60대,77
G47,수면장애,2021년,강원도,고성군,70대,61
G47,수면장애,2021년,강원도,고성군,80대 이상,38
G47,수면장애,2021년,강원도,양양군,10대,
G47,수면장애,2021년,강원도,양양군,20대,18
G47,수면장애,2021년,강원도,양양군,30대,23
G47,수면장애,2021년,강원도,양양군,40대,51
G47,수면장애,2021년,강원도,양양군,50대,81
G47,수면장애,2021년,강원도,양양군,60대,133
G47,수면장애,2021년,강원도,양양군,70대,96
G47,수면장애,2021년,강원도,양양군,80대 이상,74
G47,수면장애,2021년,충청북도,청주시 상당구,10대 미만,6
G47,수면장애,2021년,충청북도,청주시 상당구,10대,24
G47,수면장애,2021년,충청북도,청주시 상당구,20대,92
G47,수면장애,2021년,충청북도,청주시 상당구,30대,228
G47,수면장애,2021년,충청북도,청주시 상당구,40대,348
G47,수면장애,2021년,충청북도,청주시 상당구,50대,476
G47,수면장애,2021년,충청북도,청주시 상당구,60대,544
G47,수면장애,2021년,충청북도,청주시 상당구,70대,303
G47,수면장애,2021년,충청북도,청주시 상당구,80대 이상,265
G47,수면장애,2021년,충청북도,청주시 서원구,10대,19
G47,수면장애,2021년,충청북도,청주시 서원구,20대,145
G47,수면장애,2021년,충청북도,청주시 서원구,30대,217
G47,수면장애,2021년,충청북도,청주시 서원구,40대,340
G47,수면장애,2021년,충청북도,청주시 서원구,50대,391
G47,수면장애,2021년,충청북도,청주시 서원구,60대,493
G47,수면장애,2021년,충청북도,청주시 서원구,70대,352
G47,수면장애,2021년,충청북도,청주시 서원구,80대 이상,286
G47,수면장애,2021년,충청북도,청주시 흥덕구,10대 미만,6
G47,수면장애,2021년,충청북도,청주시 흥덕구,10대,26
G47,수면장애,2021년,충청북도,청주시 흥덕구,20대,221
G47,수면장애,2021년,충청북도,청주시 흥덕구,30대,426
G47,수면장애,2021년,충청북도,청주시 흥덕구,40대,596
G47,수면장애,2021년,충청북도,청주시 흥덕구,50대,632
G47,수면장애,2021년,충청북도,청주시 흥덕구,60대,592
G47,수면장애,2021년,충청북도,청주시 흥덕구,70대,323
G47,수면장애,2021년,충청북도,청주시 흥덕구,80대 이상,228
G47,수면장애,2021년,충청북도,청주시 청원구,10대 미만,
G47,수면장애,2021년,충청북도,청주시 청원구,10대,20
G47,수면장애,2021년,충청북도,청주시 청원구,20대,152
G47,수면장애,2021년,충청북도,청주시 청원구,30대,327
G47,수면장애,2021년,충청북도,청주시 청원구,40대,413
G47,수면장애,2021년,충청북도,청주시 청원구,50대,424
G47,수면장애,2021년,충청북도,청주시 청원구,60대,471
G47,수면장애,2021년,충청북도,청주시 청원구,70대,263
G47,수면장애,2021년,충청북도,청주시 청원구,80대 이상,182
G47,수면장애,2021년,충청북도,충주시,10대 미만,12
G47,수면장애,2021년,충청북도,충주시,10대,21
G47,수면장애,2021년,충청북도,충주시,20대,121
G47,수면장애,2021년,충청북도,충주시,30대,275
G47,수면장애,2021년,충청북도,충주시,40대,387
G47,수면장애,2021년,충청북도,충주시,50대,538
G47,수면장애,2021년,충청북도,충주시,60대,632
G47,수면장애,2021년,충청북도,충주시,70대,454
G47,수면장애,2021년,충청북도,충주시,80대 이상,389
G47,수면장애,2021년,충청북도,제천시,10대 미만,
G47,수면장애,2021년,충청북도,제천시,10대,6
G47,수면장애,2021년,충청북도,제천시,20대,81
G47,수면장애,2021년,충청북도,제천시,30대,128
G47,수면장애,2021년,충청북도,제천시,40대,227
G47,수면장애,2021년,충청북도,제천시,50대,343
G47,수면장애,2021년,충청북도,제천시,60대,522
G47,수면장애,2021년,충청북도,제천시,70대,332
G47,수면장애,2021년,충청북도,제천시,80대 이상,210
G47,수면장애,2021년,충청북도,청원군,40대,
G47,수면장애,2021년,충청북도,보은군,10대 미만,
G47,수면장애,2021년,충청북도,보은군,10대,5
G47,수면장애,2021년,충청북도,보은군,20대,9
G47,수면장애,2021년,충청북도,보은군,30대,28
G47,수면장애,2021년,충청북도,보은군,40대,41
G47,수면장애,2021년,충청북도,보은군,50대,85
G47,수면장애,2021년,충청북도,보은군,60대,151
G47,수면장애,2021년,충청북도,보은군,70대,141
G47,수면장애,2021년,충청북도,보은군,80대 이상,123
G47,수면장애,2021년,충청북도,옥천군,10대,
G47,수면장애,2021년,충청북도,옥천군,20대,18
G47,수면장애,2021년,충청북도,옥천군,30대,30
G47,수면장애,2021년,충청북도,옥천군,40대,65
G47,수면장애,2021년,충청북도,옥천군,50대,131
G47,수면장애,2021년,충청북도,옥천군,60대,229
G47,수면장애,2021년,충청북도,옥천군,70대,216
G47,수면장애,2021년,충청북도,옥천군,80대 이상,176
G47,수면장애,2021년,충청북도,영동군,10대,
G47,수면장애,2021년,충청북도,영동군,20대,24
G47,수면장애,2021년,충청북도,영동군,30대,26
G47,수면장애,2021년,충청북도,영동군,40대,82
G47,수면장애,2021년,충청북도,영동군,50대,118
G47,수면장애,2021년,충청북도,영동군,60대,198
G47,수면장애,2021년,충청북도,영동군,70대,152
G47,수면장애,2021년,충청북도,영동군,80대 이상,121
G47,수면장애,2021년,충청북도,증평군,20대,23
G47,수면장애,2021년,충청북도,증평군,30대,51
G47,수면장애,2021년,충청북도,증평군,40대,58
G47,수면장애,2021년,충청북도,증평군,50대,72
G47,수면장애,2021년,충청북도,증평군,60대,87
G47,수면장애,2021년,충청북도,증평군,70대,62
G47,수면장애,2021년,충청북도,증평군,80대 이상,60
G47,수면장애,2021년,충청북도,진천군,10대 미만,
G47,수면장애,2021년,충청북도,진천군,10대,8
G47,수면장애,2021년,충청북도,진천군,20대,50
G47,수면장애,2021년,충청북도,진천군,30대,140
G47,수면장애,2021년,충청북도,진천군,40대,227
G47,수면장애,2021년,충청북도,진천군,50대,273
G47,수면장애,2021년,충청북도,진천군,60대,271
G47,수면장애,2021년,충청북도,진천군,70대,188
G47,수면장애,2021년,충청북도,진천군,80대 이상,151
G47,수면장애,2021년,충청북도,괴산군,20대,13
G47,수면장애,2021년,충청북도,괴산군,30대,24
G47,수면장애,2021년,충청북도,괴산군,40대,40
G47,수면장애,2021년,충청북도,괴산군,50대,85
G47,수면장애,2021년,충청북도,괴산군,60대,164
G47,수면장애,2021년,충청북도,괴산군,70대,121
G47,수면장애,2021년,충청북도,괴산군,80대 이상,117
G47,수면장애,2021년,충청북도,음성군,10대 미만,
G47,수면장애,2021년,충청북도,음성군,10대,8
G47,수면장애,2021년,충청북도,음성군,20대,73
G47,수면장애,2021년,충청북도,음성군,30대,128
G47,수면장애,2021년,충청북도,음성군,40대,221
G47,수면장애,2021년,충청북도,음성군,50대,323
G47,수면장애,2021년,충청북도,음성군,60대,421
G47,수면장애,2021년,충청북도,음성군,70대,296
G47,수면장애,2021년,충청북도,음성군,80대 이상,232
G47,수면장애,2021년,충청북도,단양군,10대,
G47,수면장애,2021년,충청북도,단양군,20대,8
G47,수면장애,2021년,충청북도,단양군,30대,18
G47,수면장애,2021년,충청북도,단양군,40대,44
G47,수면장애,2021년,충청북도,단양군,50대,117
G47,수면장애,2021년,충청북도,단양군,60대,210
G47,수면장애,2021년,충청북도,단양군,70대,168
G47,수면장애,2021년,충청북도,단양군,80대 이상,173
G47,수면장애,2021년,충청남도,천안시,50대,
G47,수면장애,2021년,충청남도,천안시,70대,
G47,수면장애,2021년,충청남도,천안시 동남구,10대 미만,11
G47,수면장애,2021년,충청남도,천안시 동남구,10대,46
G47,수면장애,2021년,충청남도,천안시 동남구,20대,175
G47,수면장애,2021년,충청남도,천안시 동남구,30대,330
G47,수면장애,2021년,충청남도,천안시 동남구,40대,488
G47,수면장애,2021년,충청남도,천안시 동남구,50대,598
G47,수면장애,2021년,충청남도,천안시 동남구,60대,634
G47,수면장애,2021년,충청남도,천안시 동남구,70대,432
G47,수면장애,2021년,충청남도,천안시 동남구,80대 이상,274
G47,수면장애,2021년,충청남도,천안시 서북구,10대 미만,28
G47,수면장애,2021년,충청남도,천안시 서북구,10대,47
G47,수면장애,2021년,충청남도,천안시 서북구,20대,370
G47,수면장애,2021년,충청남도,천안시 서북구,30대,685
G47,수면장애,2021년,충청남도,천안시 서북구,40대,928
G47,수면장애,2021년,충청남도,천안시 서북구,50대,"1,035"
G47,수면장애,2021년,충청남도,천안시 서북구,60대,737
G47,수면장애,2021년,충청남도,천안시 서북구,70대,419
G47,수면장애,2021년,충청남도,천안시 서북구,80대 이상,318
G47,수면장애,2021년,충청남도,공주시,10대 미만,
G47,수면장애,2021년,충청남도,공주시,10대,8
G47,수면장애,2021년,충청남도,공주시,20대,63
G47,수면장애,2021년,충청남도,공주시,30대,89
G47,수면장애,2021년,충청남도,공주시,40대,167
G47,수면장애,2021년,충청남도,공주시,50대,291
G47,수면장애,2021년,충청남도,공주시,60대,412
G47,수면장애,2021년,충청남도,공주시,70대,342
G47,수면장애,2021년,충청남도,공주시,80대 이상,284
G47,수면장애,2021년,충청남도,보령시,10대 미만,5
G47,수면장애,2021년,충청남도,보령시,10대,8
G47,수면장애,2021년,충청남도,보령시,20대,61
G47,수면장애,2021년,충청남도,보령시,30대,89
G47,수면장애,2021년,충청남도,보령시,40대,188
G47,수면장애,2021년,충청남도,보령시,50대,336
G47,수면장애,2021년,충청남도,보령시,60대,429
G47,수면장애,2021년,충청남도,보령시,70대,303
G47,수면장애,2021년,충청남도,보령시,80대 이상,280
G47,수면장애,2021년,충청남도,아산시,10대 미만,17
G47,수면장애,2021년,충청남도,아산시,10대,31
G47,수면장애,2021년,충청남도,아산시,20대,199
G47,수면장애,2021년,충청남도,아산시,30대,451
G47,수면장애,2021년,충청남도,아산시,40대,665
G47,수면장애,2021년,충청남도,아산시,50대,759
G47,수면장애,2021년,충청남도,아산시,60대,747
G47,수면장애,2021년,충청남도,아산시,70대,507
G47,수면장애,2021년,충청남도,아산시,80대 이상,399
G47,수면장애,2021년,충청남도,서산시,10대 미만,
G47,수면장애,2021년,충청남도,서산시,10대,29
G47,수면장애,2021년,충청남도,서산시,20대,114
G47,수면장애,2021년,충청남도,서산시,30대,246
G47,수면장애,2021년,충청남도,서산시,40대,431
G47,수면장애,2021년,충청남도,서산시,50대,455
G47,수면장애,2021년,충청남도,서산시,60대,479
G47,수면장애,2021년,충청남도,서산시,70대,348
G47,수면장애,2021년,충청남도,서산시,80대 이상,226
G47,수면장애,2021년,충청남도,논산시,10대 미만,
G47,수면장애,2021년,충청남도,논산시,10대,
G47,수면장애,2021년,충청남도,논산시,20대,52
G47,수면장애,2021년,충청남도,논산시,30대,84
G47,수면장애,2021년,충청남도,논산시,40대,145
